id,opportunity,percentile,cutoff,accessibility
386,jobs,50,45,29502.424043629737
387,jobs,50,45,20521.27730929581
388,jobs,50,45,260680.04422965052
389,jobs,50,45,7518.425827929932
390,jobs,50,45,25850.285334675416
391,jobs,50,45,37000.26549035523
392,jobs,50,45,956.140300843975
393,jobs,50,45,121187.74033075426
394,jobs,50,45,4068.423756066188
395,jobs,50,45,200101.8176861234
396,jobs,50,45,42963.90971068663
397,jobs,50,45,48907.60325626535
398,jobs,50,45,157593.93426339296
399,jobs,50,45,1209.4547650653333
400,jobs,50,45,0
401,jobs,50,45,62175.21810418992
402,jobs,50,45,184247.74814386363
403,jobs,50,45,42212.08241532315
404,jobs,50,45,104998.90076737593
405,jobs,50,45,167348.95993977584
406,jobs,50,45,900.8596523618808
407,jobs,50,45,207884.54755641107
408,jobs,50,45,5319.97965978132
409,jobs,50,45,40927.23379405051
410,jobs,50,45,37262.521681719736
411,jobs,50,45,172859.10676158132
412,jobs,50,45,264.7300969120232
413,jobs,50,45,185164.23054994934
414,jobs,50,45,158886.12574148556
415,jobs,50,45,204706.8505655718
416,jobs,50,45,26913.91738633632
417,jobs,50,45,111431.84287699178
418,jobs,50,45,150496.75372687876
419,jobs,50,45,15652.16018278483
420,jobs,50,45,60785.441518966836
421,jobs,50,45,186695.32300713705
422,jobs,50,45,32010.609505031694
423,jobs,50,45,0
424,jobs,50,45,65887.2437210255
425,jobs,50,45,94492.35148594507
426,jobs,50,45,240363.6255773978
427,jobs,50,45,195370.52254714008
428,jobs,50,45,263.25222698148656
429,jobs,50,45,148442.34414845536
430,jobs,50,45,178213.49648768213
431,jobs,50,45,97642.98643818086
432,jobs,50,45,96458.50804554386
433,jobs,50,45,34497.404051693804
434,jobs,50,45,26281.909638324447
435,jobs,50,45,8712.660735231211
436,jobs,50,45,211624.21400467257
437,jobs,50,45,375.7754667746339
438,jobs,50,45,15817.162789625238
439,jobs,50,45,86314.78726206062
440,jobs,50,45,101900.95692634938
441,jobs,50,45,51590.80013754386
442,jobs,50,45,3896.4438465633693
443,jobs,50,45,125681.94817451062
444,jobs,50,45,219795.381036288
445,jobs,50,45,176614.94551125917
446,jobs,50,45,29720.852105290844
447,jobs,50,45,246185.6026706676
448,jobs,50,45,42183.67305653533
449,jobs,50,45,953.0099184415612
450,jobs,50,45,25291.237380366736
451,jobs,50,45,174715.47515898084
452,jobs,50,45,10734.199462440709
453,jobs,50,45,203698.9072391473
454,jobs,50,45,1421.9229661299971
455,jobs,50,45,0
456,jobs,50,45,266640.5374546295
457,jobs,50,45,260689.88783765477
458,jobs,50,45,64689.035304726
459,jobs,50,45,233874.4335593411
460,jobs,50,45,61482.95363309903
461,jobs,50,45,2816.3505788507564
462,jobs,50,45,0
463,jobs,50,45,217039.24378954957
464,jobs,50,45,194035.1278307349
465,jobs,50,45,41215.83791084
466,jobs,50,45,72775.36979320475
467,jobs,50,45,31942.50510204174
468,jobs,50,45,85066.37635863484
469,jobs,50,45,186759.60860183844
470,jobs,50,45,37681.76256559358
471,jobs,50,45,82634.08865997392
472,jobs,50,45,9378.19888207593
473,jobs,50,45,44530.12153917124
