"Category","people","id","opportunity.x","percentile.x","cutoff.x","accessibility.x","opportunity.y","percentile.y","cutoff.y","accessibility.y","geometry","change"
"Population",500,"2528",NA,50,45,27112.6579095682,NA,50,45,28718.0736654269,c(-122.767823148391, 49.1176112594447),1605.4157558587
"Population",500,"2529",NA,50,45,80283.1800901798,NA,50,45,84178.4916147571,c(-123.136461356151, 49.2118815219992),3895.31152457731
"Population",500,"2530",NA,50,45,859.648680747709,NA,50,45,859.648680747709,c(-122.271301673816, 49.0512193343551),0
"Population",500,"2531",NA,50,45,28630.8289569838,NA,50,45,29374.698144476,c(-122.95420397132, 49.1775121979552),743.869187492197
"Population",500,"2532",NA,50,45,18924.0937937663,NA,50,45,21150.1925896502,c(-122.795047817572, 49.1357292574635),2226.0987958839
"Population",500,"2533",NA,50,45,229710.494704935,NA,50,45,267765.220933056,c(-123.103967687881, 49.2624513274368),38054.726228121
"Population",500,"2534",NA,50,45,38252.9988109639,NA,50,45,56223.3211098827,c(-122.804214951404, 49.1775865735328),17970.3222989188
"Population",500,"2535",NA,50,45,22289.7496912021,NA,50,45,23454.7101997598,c(-122.748365119269, 49.1119983983413),1164.9605085577
"Population",500,"2536",NA,50,45,9980.16722650236,NA,50,45,10004.6528767785,c(-122.78190852405, 49.057163383873),24.4856502761395
"Population",500,"2537",NA,50,45,70332.6861941344,NA,50,45,73833.9930649814,c(-123.089406731189, 49.1859867111675),3501.30687084701
"Population",500,"2538",NA,50,45,17173.6644281907,NA,50,45,17321.8256467723,c(-122.733484223933, 49.2694451338973),148.161218581601
"Population",500,"2539",NA,50,45,15569.464613453,NA,50,45,15979.2734040117,c(-123.062203291882, 49.3446263923745),409.8087905587
"Population",500,"2540",NA,50,45,17069.7560109092,NA,50,45,17977.9237791273,c(-122.788964648955, 49.3132959875727),908.1677682181
"Population",500,"2541",NA,50,45,185506.757309616,NA,50,45,191022.754934088,c(-123.067772968125, 49.2403944590555),5515.99762447202
"Population",500,"2542",NA,50,45,0,NA,50,45,0,c(-122.641589376542, 49.0084655270438),0
"Population",500,"2543",NA,50,45,0,NA,50,45,0,c(-123.13949619052, 49.201782776659),0
"Population",500,"2544",NA,50,45,4957.12089208307,NA,50,45,5027.27458696997,c(-122.911369835799, 49.1281531653989),70.1536948868998
"Population",500,"2545",NA,50,45,119427.478252103,NA,50,45,125691.468224714,c(-123.126613256602, 49.3265100691829),6263.989972611
"Population",500,"2546",NA,50,45,20972.6719628611,NA,50,45,23009.3098885942,c(-122.757626146731, 49.2926499610392),2036.6379257331
"Population",500,"2547",NA,50,45,206594.696939017,NA,50,45,251564.475975993,c(-123.012189808622, 49.2644862005866),44969.779036976
"Population",500,"2548",NA,50,45,24555.7506313505,NA,50,45,25895.112828673,c(-122.786107138745, 49.2947545983197),1339.3621973225
"Population",500,"2549",NA,50,45,39176.0413191958,NA,50,45,42484.5159203446,c(-122.887848053308, 49.1534765085726),3308.4746011488
"Population",500,"2550",NA,50,45,27225.3821036172,NA,50,45,41144.0547651138,c(-122.717233809191, 49.1224602706782),13918.6726614966
"Population",500,"2551",NA,50,45,229674.796565009,NA,50,45,245109.204342386,c(-122.914019100453, 49.2015998193055),15434.407777377
"Population",500,"2552",NA,50,45,119475.106097993,NA,50,45,131860.115184347,c(-123.083983972089, 49.3096686325207),12385.009086354
"Population",500,"2553",NA,50,45,150431.544169153,NA,50,45,175464.975201582,c(-122.898957817808, 49.2488173379673),25033.431032429
"Population",500,"2554",NA,50,45,124150.005013054,NA,50,45,147415.078462997,c(-123.212435888381, 49.2638906882626),23265.073449943
"Population",500,"2555",NA,50,45,53384.755015424,NA,50,45,57676.9259035871,c(-122.789733822986, 49.1999318998755),4292.1708881631
"Population",500,"2556",NA,50,45,965.027682144043,NA,50,45,968.051177537579,c(-123.269710421584, 49.3589228413414),3.023495393536
"Population",500,"2557",NA,50,45,203475.953508031,NA,50,45,221664.487080353,c(-123.106957578078, 49.2599177767383),18188.533572322
"Population",500,"2558",NA,50,45,173713.906088376,NA,50,45,195411.767402006,c(-123.002406645155, 49.2332173415984),21697.86131363
"Population",500,"2559",NA,50,45,35039.9162566588,NA,50,45,35779.7622645243,c(-122.783891286916, 49.2652239313787),739.846007865504
"Population",500,"2560",NA,50,45,0,NA,50,45,0,c(-122.486369521527, 49.0765732011909),0
"Population",500,"2561",NA,50,45,73312.819635837,NA,50,45,83689.3937164887,c(-122.945898461812, 49.2252882828236),10376.5740806517
"Population",500,"2562",NA,50,45,1650.82585238706,NA,50,45,1650.82585238706,c(-123.089847603688, 49.0031018650525),0
"Population",500,"2563",NA,50,45,100758.902121462,NA,50,45,106479.987764126,c(-123.13398288488, 49.1572154498948),5721.08564266399
"Population",500,"2564",NA,50,45,5114.62499328563,NA,50,45,5120.65415049701,c(-122.897226667804, 49.0952163350061),6.02915721138015
"Population",500,"2565",NA,50,45,32763.1260971802,NA,50,45,33394.5948701246,c(-122.667609449758, 49.1589694453037),631.468772944401
"Population",500,"2566",NA,50,45,3805.42497026253,NA,50,45,3805.42497026253,c(-122.344473979786, 49.0437239292177),0
"Population",500,"2567",NA,50,45,100706.944521819,NA,50,45,106451.941340857,c(-123.134081208676, 49.1555950333998),5744.996819038
"Population",500,"2568",NA,50,45,20930.4941451066,NA,50,45,22008.6381646081,c(-122.801430077183, 49.2965329044999),1078.1440195015
"Population",500,"2569",NA,50,45,87959.3333759097,NA,50,45,97938.937799962,c(-122.875762591544, 49.2380768650143),9979.6044240523
"Population",500,"2570",NA,50,45,25779.5709801689,NA,50,45,27527.9041452923,c(-122.752172822309, 49.1204557725526),1748.3331651234
"Population",500,"2571",NA,50,45,934.423776247445,NA,50,45,934.423776247445,c(-122.555698044658, 49.1022287796893),0
"Population",500,"2572",NA,50,45,15787.9698465124,NA,50,45,16971.209519191,c(-122.639127155215, 49.1027573684609),1183.2396726786
"Population",500,"2573",NA,50,45,72400.238470075,NA,50,45,74010.0714405468,c(-123.074016180578, 49.3203644709407),1609.83297047181
"Population",500,"2574",NA,50,45,46409.2355991151,NA,50,45,52800.7155762133,c(-123.027297963968, 49.3068467563026),6391.4799770982
"Population",500,"2575",NA,50,45,94672.066551405,NA,50,45,97844.8333088682,c(-123.094453172454, 49.3210287955717),3172.76675746319
"Population",500,"2576",NA,50,45,25514.2222772517,NA,50,45,25695.3752169945,c(-122.802618287757, 49.0397499155011),181.152939742798
"Population",500,"2577",NA,50,45,78479.590072901,NA,50,45,94451.412611707,c(-122.882814625482, 49.2681979075468),15971.822538806
"Population",500,"2578",NA,50,45,58425.7806478998,NA,50,45,62689.6824806623,c(-122.860435571583, 49.1802175640592),4263.90183276249
"Population",500,"2579",NA,50,45,175116.695590456,NA,50,45,188388.449889092,c(-123.10980756281, 49.2545664314701),13271.754298636
"Population",500,"2580",NA,50,45,55334.4310629638,NA,50,45,61714.5495434479,c(-122.81133254154, 49.1944225213132),6380.1184804841
"Population",500,"2581",NA,50,45,229575.781386566,NA,50,45,246292.694433016,c(-123.117368296518, 49.2774401243908),16716.91304645
"Population",500,"2582",NA,50,45,121753.846901439,NA,50,45,125625.097501301,c(-123.07196171427, 49.2113824736724),3871.250599862
"Population",500,"2583",NA,50,45,16298.4673172798,NA,50,45,16425.602155362,c(-122.675468405548, 49.1666565077912),127.134838082202
"Population",500,"2584",NA,50,45,162366.802131114,NA,50,45,172662.862365181,c(-123.139885998237, 49.2877070048329),10296.060234067
"Population",500,"2585",NA,50,45,4998.05115746522,NA,50,45,5203.65030107581,c(-122.609893983136, 49.0797027159653),205.59914361059
"Population",500,"2586",NA,50,45,178416.571576377,NA,50,45,215798.939968029,c(-123.156310053209, 49.2617420628129),37382.368391652
"Population",500,"2587",NA,50,45,170924.97602414,NA,50,45,201474.512082499,c(-123.134025175352, 49.2596909815243),30549.536058359
"Population",500,"2588",NA,50,45,8490.1047052134,NA,50,45,8521.11140551941,c(-122.765167421456, 49.0313828990647),31.0067003060103
"Population",500,"2589",NA,50,45,128784.589082889,NA,50,45,156737.733705699,c(-122.891233704445, 49.2460051851605),27953.14462281
"Population",500,"2590",NA,50,45,10124.5776959531,NA,50,45,10840.1944956781,c(-122.634820872516, 49.1196486111663),715.616799725001
"Population",500,"2591",NA,50,45,62664.8034441336,NA,50,45,67965.3687328963,c(-122.84543446747, 49.1443097446684),5300.5652887627
"Population",500,"2592",NA,50,45,16035.8906904052,NA,50,45,16092.3873377293,c(-122.791375945914, 49.0366890517865),56.4966473241002
"Population",500,"2593",NA,50,45,12926.149734296,NA,50,45,12959.1629044062,c(-122.780981776118, 49.0243775308649),33.0131701102
"Population",500,"2594",NA,50,45,26243.2486933202,NA,50,45,36754.1105162397,c(-122.791277454612, 49.1503608874309),10510.8618229195
"Population",500,"2595",NA,50,45,108119.543066046,NA,50,45,113218.986738453,c(-123.162304846629, 49.2296562581934),5099.443672407
"Population",500,"2596",NA,50,45,225195.580096652,NA,50,45,239182.00185602,c(-123.06039131182, 49.2466665809367),13986.421759368
"Population",500,"2597",NA,50,45,118932.831070244,NA,50,45,126980.304818817,c(-123.140614153495, 49.1663312845473),8047.473748573
"Population",500,"2598",NA,50,45,26708.9783541204,NA,50,45,27510.5412314997,c(-122.660919927295, 49.1475930416641),801.5628773793
"Population",500,"2599",NA,50,45,216981.171355164,NA,50,45,235464.185092673,c(-123.116545653203, 49.2226433979885),18483.013737509
"Population",500,"2600",NA,50,45,205470.90812696,NA,50,45,229559.540263888,c(-123.110390736292, 49.2596430249931),24088.632136928
"Population",500,"2601",NA,50,45,35864.8484562252,NA,50,45,41621.9174877406,c(-122.668157779439, 49.1280593580188),5757.0690315154
"Population",500,"2602",NA,50,45,6764.21327042762,NA,50,45,6764.21327042762,c(-122.563199132086, 49.2470416772776),0
"Population",500,"2603",NA,50,45,4474.00319235526,NA,50,45,4505.53250382359,c(-123.072125510397, 49.0201009070945),31.52931146833
"Population",500,"2604",NA,50,45,13357.6900770536,NA,50,45,13378.8236287879,c(-122.784472764094, 49.0380995017152),21.1335517343014
"Population",500,"2605",NA,50,45,24149.026510461,NA,50,45,30500.5356194118,c(-122.797520025132, 49.1512113591662),6351.5091089508
"Population",500,"2606",NA,50,45,52942.133174057,NA,50,45,59496.5564167982,c(-122.790801901484, 49.1590502818837),6554.4232427412
"Population",500,"2607",NA,50,45,206093.321419155,NA,50,45,231800.684811085,c(-122.956488760864, 49.2121297430104),25707.36339193
"Population",500,"2608",NA,50,45,18808.4082088173,NA,50,45,19025.4872395562,c(-122.890006282084, 49.1210660821123),217.0790307389
"Population",500,"2609",NA,50,45,235459.937702735,NA,50,45,252498.272872114,c(-123.114850141738, 49.2887981900116),17038.335169379
"Population",500,"2610",NA,50,45,16685.8551720076,NA,50,45,17102.134082034,c(-123.100895549366, 49.3411689214633),416.278910026402
"Population",500,"2611",NA,50,45,200680.69646663,NA,50,45,220144.38316778,c(-123.009288489139, 49.2233742835443),19463.68670115
"Population",500,"2612",NA,50,45,4896.53058539902,NA,50,45,5176.66296627909,c(-122.638651811658, 49.1237172594408),280.13238088007
"Population",500,"2613",NA,50,45,73024.0827912134,NA,50,45,74092.441440786,c(-123.071737821864, 49.3230263544609),1068.3586495726
"Population",500,"2614",NA,50,45,8175.99558296337,NA,50,45,8210.39609853386,c(-122.82521960885, 49.0561501284707),34.4005155704899
"Population",500,"2615",NA,50,45,57694.4313866702,NA,50,45,68606.2547619763,c(-122.843179539642, 49.2038121858683),10911.8233753061
"Population",500,"2616",NA,50,45,140917.260744697,NA,50,45,150467.083643345,c(-123.131675922498, 49.1909927704302),9549.82289864798
"Population",500,"2617",NA,50,45,242948.010236028,NA,50,45,277741.159350341,c(-123.116426318015, 49.2649136590487),34793.149114313
"Population",500,"2618",NA,50,45,33143.8700202053,NA,50,45,33371.6789439115,c(-122.871763297515, 49.1371119906721),227.808923706201
"Population",500,"2619",NA,50,45,24308.6837724728,NA,50,45,26125.0990510035,c(-122.754738081904, 49.2658578027603),1816.4152785307
"Population",500,"2620",NA,50,45,217354.858806731,NA,50,45,229376.713399042,c(-123.001267821789, 49.2232156968697),12021.854592311
"Population",500,"2621",NA,50,45,127947.79443239,NA,50,45,185255.368470986,c(-123.054222707258, 49.2765283795568),57307.574038596
"Population",500,"2622",NA,50,45,39748.9975585282,NA,50,45,52814.5731646753,c(-122.688475053434, 49.1170984036827),13065.5756061471
"Population",500,"2623",NA,50,45,10744.2385880725,NA,50,45,10785.5241135491,c(-122.740620063685, 49.2791963373101),41.2855254766
"Population",500,"2624",NA,50,45,41158.3464846622,NA,50,45,44075.5987801891,c(-122.875491085148, 49.179782174939),2917.2522955269
"Population",500,"2625",NA,50,45,121618.951868112,NA,50,45,145080.189626891,c(-122.96733990928, 49.2089147569857),23461.237758779
"Population",500,"2626",NA,50,45,0,NA,50,45,0,c(-122.324286882651, 49.0691946020674),0
"Population",500,"2627",NA,50,45,166232.17939273,NA,50,45,177032.262160755,c(-123.098829308647, 49.2423675969252),10800.082768025
"Population",500,"2628",NA,50,45,30463.5995473194,NA,50,45,30659.2828167792,c(-122.832977131604, 49.114176845945),195.683269459798
"Population",500,"2629",NA,50,45,179813.875244453,NA,50,45,193507.122515659,c(-123.064609762175, 49.2532469724193),13693.247271206
"Population",500,"2630",NA,50,45,167963.541464549,NA,50,45,192162.607459851,c(-123.037198004544, 49.2648743934169),24199.065995302
"Population",500,"2631",NA,50,45,235616.955467857,NA,50,45,257212.66459419,c(-122.98887540769, 49.2213261817243),21595.709126333
"Population",500,"2632",NA,50,45,25363.5599927457,NA,50,45,25651.1602641187,c(-122.686176808277, 49.2187993590954),287.600271372998
"Population",500,"2633",NA,50,45,56314.2378243724,NA,50,45,59045.4316709405,c(-123.105509575827, 49.1687892683683),2731.1938465681
"Population",500,"2634",NA,50,45,206176.959423466,NA,50,45,219651.256188478,c(-123.131629827913, 49.2757090489467),13474.296765012
"Population",500,"2635",NA,50,45,2954.13369042878,NA,50,45,3009.20168929358,c(-122.750623022049, 49.3023202352884),55.0679988647998
"Population",500,"2636",NA,50,45,179919.912313803,NA,50,45,193796.12421489,c(-123.147535145271, 49.269302904377),13876.211901087
"Population",500,"2637",NA,50,45,33461.1090905819,NA,50,45,35787.1174306584,c(-122.824649603043, 49.1358993338892),2326.0083400765
"Population",500,"2638",NA,50,45,96998.0612377037,NA,50,45,102967.592111116,c(-123.078561921021, 49.3146164577632),5969.5308734123
"Population",500,"2639",NA,50,45,152562.079140706,NA,50,45,194313.407173617,c(-123.187536369062, 49.267140798891),41751.328032911
"Population",500,"2640",NA,50,45,32158.3625889874,NA,50,45,33053.0690791912,c(-122.821527356609, 49.1357607500845),894.7064902038
"Population",500,"2641",NA,50,45,920.8587007976,NA,50,45,920.8587007976,c(-122.363731236227, 49.0604875769106),0
"Population",500,"2642",NA,50,45,172621.874111211,NA,50,45,184392.430087305,c(-123.102712320957, 49.2437807770343),11770.555976094
"Population",500,"2643",NA,50,45,11146.4327774135,NA,50,45,11173.6018005402,c(-122.78642888602, 49.0319228934991),27.1690231267003
"Population",500,"2644",NA,50,45,168644.586946058,NA,50,45,180186.549545129,c(-123.03130853383, 49.2488681314683),11541.962599071
"Population",500,"2645",NA,50,45,49642.8125194587,NA,50,45,53267.5538549541,c(-122.840831737919, 49.1415163388388),3624.7413354954
"Population",500,"2646",NA,50,45,27796.3009007337,NA,50,45,28114.3874093168,c(-122.796446908425, 49.1065469473354),318.086508583103
"Population",500,"2647",NA,50,45,218842.505139322,NA,50,45,231556.229040237,c(-123.00138646921, 49.2234600386343),12713.723900915
"Population",500,"2648",NA,50,45,55633.1202175363,NA,50,45,65625.8989453426,c(-123.233556772534, 49.2507408058168),9992.7787278063
"Population",500,"2649",NA,50,45,73585.2084287876,NA,50,45,85488.5074923015,c(-122.82243168017, 49.1995512904403),11903.2990635139
"Population",500,"2650",NA,50,45,14780.0400646796,NA,50,45,14787.772748016,c(-122.624217789052, 49.2174383121831),7.73268333639862
"Population",500,"2651",NA,50,45,159509.084628322,NA,50,45,168768.550344682,c(-123.041681584439, 49.2244715800557),9259.46571636002
"Population",500,"2652",NA,50,45,50963.8025085967,NA,50,45,53503.5479636491,c(-123.157416118451, 49.1627786582112),2539.7454550524
"Population",500,"2653",NA,50,45,65759.6944047775,NA,50,45,69071.3163765589,c(-123.155925570141, 49.1718712040549),3311.62197178139
"Population",500,"2654",NA,50,45,176336.612000106,NA,50,45,180931.387990699,c(-123.078650957055, 49.2239080009099),4594.77599059301
"Population",500,"2655",NA,50,45,25848.7551353041,NA,50,45,27597.0883004274,c(-122.742152329798, 49.118123202586),1748.3331651233
"Population",500,"2656",NA,50,45,0,NA,50,45,0,c(-122.375524398828, 49.1822087036692),0
"Population",500,"2657",NA,50,45,20239.7225616148,NA,50,45,20505.1806729717,c(-123.089858503028, 49.1721638524934),265.4581113569
"Population",500,"2658",NA,50,45,23591.2260526981,NA,50,45,27019.0613039024,c(-122.884825110294, 49.285459556395),3427.8352512043
"Population",500,"2659",NA,50,45,33514.4649606755,NA,50,45,36938.3568314223,c(-122.893076049458, 49.1681142628749),3423.8918707468
"Population",500,"2660",NA,50,45,257989.814011866,NA,50,45,283721.795171576,c(-123.115378965644, 49.2657545884326),25731.98115971
