"id","opportunity","percentile","cutoff","accessibility"
"692","jobs",50,45,83064.6587246137
"693","jobs",50,45,25865.6309498148
"694","jobs",50,45,15474.0043304719
"695","jobs",50,45,29249.81959255
"696","jobs",50,45,54574.4384614076
"697","jobs",50,45,28899.0527947872
"698","jobs",50,45,484.461451653228
"699","jobs",50,45,165271.160251293
"700","jobs",50,45,5556.37215757269
"701","jobs",50,45,84405.6691787176
"702","jobs",50,45,20810.1450389567
"703","jobs",50,45,19631.8627959391
"704","jobs",50,45,148015.489356791
"705","jobs",50,45,59271.5694369791
"706","jobs",50,45,72889.336435998
"707","jobs",50,45,35356.5657621475
"708","jobs",50,45,28077.376713962
"709","jobs",50,45,146588.444095183
"710","jobs",50,45,23781.4038901033
"711","jobs",50,45,19667.6792196552
"712","jobs",50,45,9093.3987775247
"713","jobs",50,45,4532.03360631994
"714","jobs",50,45,12846.9106721085
"715","jobs",50,45,80689.4100072834
"716","jobs",50,45,23243.2018085791
"717","jobs",50,45,415.247676807758
"718","jobs",50,45,81226.7048427876
"719","jobs",50,45,8050.02328303431
"720","jobs",50,45,63659.226467659
"721","jobs",50,45,13330.8865579436
"722","jobs",50,45,220095.650960076
"723","jobs",50,45,225052.304175201
"724","jobs",50,45,29541.0808689509
"725","jobs",50,45,68002.7764945872
"726","jobs",50,45,1737.23757682526
"727","jobs",50,45,38941.7354371792
"728","jobs",50,45,8039.26951615192
"729","jobs",50,45,250369.450138549
"730","jobs",50,45,257032.504104138
"731","jobs",50,45,62315.4196161829
"732","jobs",50,45,31999.585074742
"733","jobs",50,45,103041.000084425
"734","jobs",50,45,111180.949404988
"735","jobs",50,45,151364.617614903
"736","jobs",50,45,90742.4182256814
"737","jobs",50,45,224301.491837393
"738","jobs",50,45,32748.2941276388
"739","jobs",50,45,7165.24422823924
"740","jobs",50,45,27063.4976103117
"741","jobs",50,45,458.440301604336
"742","jobs",50,45,231401.005005076
"743","jobs",50,45,38760.2464463763
"744","jobs",50,45,77366.881902385
"745","jobs",50,45,4038.66264258115
"746","jobs",50,45,1822.91475305266
"747","jobs",50,45,86398.3016057106
"748","jobs",50,45,21866.1675734805
"749","jobs",50,45,178280.737716829
"750","jobs",50,45,0
"751","jobs",50,45,25820.4053720939
"752","jobs",50,45,49844.5919249868
"753","jobs",50,45,200990.314693141
"754","jobs",50,45,230140.80883558
"755","jobs",50,45,0
"756","jobs",50,45,4525.44929201055
"757","jobs",50,45,41273.9378167571
