"id","opportunity","percentile","cutoff","accessibility"
"336","jobs",50,45,60344.4215239959
"337","jobs",50,45,268959.772603004
"338","jobs",50,45,87192.5920266685
"339","jobs",50,45,141078.956081803
"340","jobs",50,45,923.547211747843
"341","jobs",50,45,131820.866334267
"342","jobs",50,45,264390.939487946
"343","jobs",50,45,0
"344","jobs",50,45,38670.3220642019
"345","jobs",50,45,25293.4218403692
"346","jobs",50,45,22760.7569155878
"347","jobs",50,45,171429.989518431
"348","jobs",50,45,6981.94077837915
"349","jobs",50,45,19047.4196399788
"350","jobs",50,45,26242.9734069242
"351","jobs",50,45,28005.2952046772
"352","jobs",50,45,178231.611030559
