"id","accessibility","network","additional_length","row_name"
"2172",0,"Proposed + lions_gate",0,80
"2228",0,"Proposed + lions_gate",0,81
"2239",0,"Proposed + lions_gate",0,82
"2244",0,"Proposed + lions_gate",0,83
"2248",0,"Proposed + lions_gate",0,84
"2250",0,"Proposed + lions_gate",0,85
"2283",0,"Proposed + lions_gate",0,86
"2291",0,"Proposed + lions_gate",0,87
"2323",0,"Proposed + lions_gate",0,88
"2350",0,"Proposed + lions_gate",0,89
"2412",0,"Proposed + lions_gate",0,90
"2414",0,"Proposed + lions_gate",0,91
"2420",0,"Proposed + lions_gate",0,92
"2439",0,"Proposed + lions_gate",0,93
"2440",0,"Proposed + lions_gate",0,94
"2471",0,"Proposed + lions_gate",0,95
"2475",0,"Proposed + lions_gate",0,96
"2508",0,"Proposed + lions_gate",0,97
"2510",0,"Proposed + lions_gate",0,98
"2542",0,"Proposed + lions_gate",0,99
"2543",0,"Proposed + lions_gate",0,100
"2560",0,"Proposed + lions_gate",0,101
"2626",0,"Proposed + lions_gate",0,102
"2656",0,"Proposed + lions_gate",0,103
"2690",0,"Proposed + lions_gate",0,104
"2721",0,"Proposed + lions_gate",0,105
"2755",0,"Proposed + lions_gate",0,106
"2767",0,"Proposed + lions_gate",0,107
"2792",0,"Proposed + lions_gate",0,108
"2803",0,"Proposed + lions_gate",0,109
"2838",0,"Proposed + lions_gate",0,110
"2848",0,"Proposed + lions_gate",0,111
"2883",0,"Proposed + lions_gate",0,112
"2912",0,"Proposed + lions_gate",0,113
"2945",0,"Proposed + lions_gate",0,114
"2965",0,"Proposed + lions_gate",0,115
"2966",0,"Proposed + lions_gate",0,116
"2986",0,"Proposed + lions_gate",0,117
"3011",0,"Proposed + lions_gate",0,118
"3079",0,"Proposed + lions_gate",0,119
"3188",0,"Proposed + lions_gate",0,120
"3201",0,"Proposed + lions_gate",0,121
"3212",0,"Proposed + lions_gate",0,122
"3214",0,"Proposed + lions_gate",0,123
"3242",0,"Proposed + lions_gate",0,124
"3258",0,"Proposed + lions_gate",0,125
"3297",0,"Proposed + lions_gate",0,126
"3314",0,"Proposed + lions_gate",0,127
"3325",0,"Proposed + lions_gate",0,128
"3329",0,"Proposed + lions_gate",0,129
"3348",0,"Proposed + lions_gate",0,130
"3365",0,"Proposed + lions_gate",0,131
"3385",0,"Proposed + lions_gate",0,132
"3390",0,"Proposed + lions_gate",0,133
"3512",0,"Proposed + lions_gate",0,134
"3514",0,"Proposed + lions_gate",0,135
"3616",0,"Proposed + lions_gate",0,136
"3657",0,"Proposed + lions_gate",0,137
"3717",0,"Proposed + lions_gate",0,138
"3762",0,"Proposed + lions_gate",0,139
"3769",0,"Proposed + lions_gate",0,140
"3777",0,"Proposed + lions_gate",0,141
"3785",0,"Proposed + lions_gate",0,142
"3926",0,"Proposed + lions_gate",0,143
"3959",0,"Proposed + lions_gate",0,144
"3969",0,"Proposed + lions_gate",0,145
"3999",0,"Proposed + lions_gate",0,146
"4010",0,"Proposed + lions_gate",0,147
"4072",0,"Proposed + lions_gate",0,148
"4114",0,"Proposed + lions_gate",0,149
"4116",0,"Proposed + lions_gate",0,150
"4147",0,"Proposed + lions_gate",0,151
"4165",0,"Proposed + lions_gate",0,152
"4252",0,"Proposed + lions_gate",0,153
"4271",0,"Proposed + lions_gate",0,154
"4285",0,"Proposed + lions_gate",0,155
"4315",0,"Proposed + lions_gate",0,156
"4373",0,"Proposed + lions_gate",0,157
"4384",0,"Proposed + lions_gate",0,158
"4574",0,"Proposed + lions_gate",0,159
"4600",0,"Proposed + lions_gate",0,160
"4643",0,"Proposed + lions_gate",0,161
"4647",0,"Proposed + lions_gate",0,162
"4683",0,"Proposed + lions_gate",0,163
"4713",0,"Proposed + lions_gate",0,164
"4718",0,"Proposed + lions_gate",0,165
"4726",0,"Proposed + lions_gate",0,166
"4747",0,"Proposed + lions_gate",0,167
"4770",0,"Proposed + lions_gate",0,168
"4779",0,"Proposed + lions_gate",0,169
"50",0,"Proposed + poco_ext",0,1
"66",0,"Proposed + poco_ext",0,2
"90",0,"Proposed + poco_ext",0,3
"100",0,"Proposed + poco_ext",0,4
"138",0,"Proposed + poco_ext",0,5
"154",0,"Proposed + poco_ext",0,6
"162",0,"Proposed + poco_ext",0,7
"174",0,"Proposed + poco_ext",0,8
"189",0,"Proposed + poco_ext",0,9
"191",0,"Proposed + poco_ext",0,10
"218",0,"Proposed + poco_ext",0,11
"247",0,"Proposed + poco_ext",0,12
"254",0,"Proposed + poco_ext",0,13
"290",0,"Proposed + poco_ext",0,14
"323",0,"Proposed + poco_ext",0,15
"326",0,"Proposed + poco_ext",0,16
"343",0,"Proposed + poco_ext",0,17
"400",0,"Proposed + poco_ext",0,18
"423",0,"Proposed + poco_ext",0,19
"455",0,"Proposed + poco_ext",0,20
"462",0,"Proposed + poco_ext",0,21
"474",0,"Proposed + poco_ext",0,22
"478",0,"Proposed + poco_ext",0,23
"511",0,"Proposed + poco_ext",0,24
"513",0,"Proposed + poco_ext",0,25
"514",0,"Proposed + poco_ext",0,26
"593",0,"Proposed + poco_ext",0,27
"635",0,"Proposed + poco_ext",0,28
"645",0,"Proposed + poco_ext",0,29
"675",0,"Proposed + poco_ext",0,30
"690",0,"Proposed + poco_ext",0,31
"750",0,"Proposed + poco_ext",0,32
"755",0,"Proposed + poco_ext",0,33
"767",0,"Proposed + poco_ext",0,34
"786",0,"Proposed + poco_ext",0,35
"826",0,"Proposed + poco_ext",0,36
"830",0,"Proposed + poco_ext",0,37
"854",0,"Proposed + poco_ext",0,38
"1014",0,"Proposed + poco_ext",0,39
"1043",0,"Proposed + poco_ext",0,40
"1112",0,"Proposed + poco_ext",0,41
"1119",0,"Proposed + poco_ext",0,42
"1178",0,"Proposed + poco_ext",0,43
"1190",0,"Proposed + poco_ext",0,44
"1203",0,"Proposed + poco_ext",0,45
"1223",0,"Proposed + poco_ext",0,46
"1336",0,"Proposed + poco_ext",0,47
"1338",0,"Proposed + poco_ext",0,48
"1355",0,"Proposed + poco_ext",0,49
"1390",0,"Proposed + poco_ext",0,50
"1422",0,"Proposed + poco_ext",0,51
"1434",0,"Proposed + poco_ext",0,52
"1503",0,"Proposed + poco_ext",0,53
"1506",0,"Proposed + poco_ext",0,54
"1534",0,"Proposed + poco_ext",0,55
"1546",0,"Proposed + poco_ext",0,56
"1561",0,"Proposed + poco_ext",0,57
"1577",0,"Proposed + poco_ext",0,58
"1589",0,"Proposed + poco_ext",0,59
"1595",0,"Proposed + poco_ext",0,60
"1652",0,"Proposed + poco_ext",0,61
"1679",0,"Proposed + poco_ext",0,62
"1724",0,"Proposed + poco_ext",0,63
"1793",0,"Proposed + poco_ext",0,64
"1813",0,"Proposed + poco_ext",0,65
"1838",0,"Proposed + poco_ext",0,66
"1845",0,"Proposed + poco_ext",0,67
"1870",0,"Proposed + poco_ext",0,68
"1888",0,"Proposed + poco_ext",0,69
"1913",0,"Proposed + poco_ext",0,70
"1932",0,"Proposed + poco_ext",0,71
"1947",0,"Proposed + poco_ext",0,72
"1967",0,"Proposed + poco_ext",0,73
"1998",0,"Proposed + poco_ext",0,74
"2046",0,"Proposed + poco_ext",0,75
"2099",0,"Proposed + poco_ext",0,76
"2110",0,"Proposed + poco_ext",0,77
"2113",0,"Proposed + poco_ext",0,78
"2132",0,"Proposed + poco_ext",0,79
"2172",0,"Proposed + poco_ext",0,80
"2228",0,"Proposed + poco_ext",0,81
"2239",0,"Proposed + poco_ext",0,82
"2244",0,"Proposed + poco_ext",0,83
"2248",0,"Proposed + poco_ext",0,84
"2250",0,"Proposed + poco_ext",0,85
"2283",0,"Proposed + poco_ext",0,86
"2291",0,"Proposed + poco_ext",0,87
"2323",0,"Proposed + poco_ext",0,88
"2350",0,"Proposed + poco_ext",0,89
"2412",0,"Proposed + poco_ext",0,90
"2414",0,"Proposed + poco_ext",0,91
"2420",0,"Proposed + poco_ext",0,92
"2439",0,"Proposed + poco_ext",0,93
"2440",0,"Proposed + poco_ext",0,94
"2471",0,"Proposed + poco_ext",0,95
"2475",0,"Proposed + poco_ext",0,96
"2508",0,"Proposed + poco_ext",0,97
"2510",0,"Proposed + poco_ext",0,98
"2542",0,"Proposed + poco_ext",0,99
"2543",0,"Proposed + poco_ext",0,100
"2560",0,"Proposed + poco_ext",0,101
"2626",0,"Proposed + poco_ext",0,102
"2656",0,"Proposed + poco_ext",0,103
"2690",0,"Proposed + poco_ext",0,104
"2721",0,"Proposed + poco_ext",0,105
"2755",0,"Proposed + poco_ext",0,106
"2767",0,"Proposed + poco_ext",0,107
"2792",0,"Proposed + poco_ext",0,108
"2803",0,"Proposed + poco_ext",0,109
"2838",0,"Proposed + poco_ext",0,110
"2848",0,"Proposed + poco_ext",0,111
"2883",0,"Proposed + poco_ext",0,112
"2912",0,"Proposed + poco_ext",0,113
"2945",0,"Proposed + poco_ext",0,114
"2965",0,"Proposed + poco_ext",0,115
"2966",0,"Proposed + poco_ext",0,116
"2986",0,"Proposed + poco_ext",0,117
"3011",0,"Proposed + poco_ext",0,118
"3079",0,"Proposed + poco_ext",0,119
"3188",0,"Proposed + poco_ext",0,120
"3201",0,"Proposed + poco_ext",0,121
"3212",0,"Proposed + poco_ext",0,122
"3214",0,"Proposed + poco_ext",0,123
"3242",0,"Proposed + poco_ext",0,124
"3258",0,"Proposed + poco_ext",0,125
"3297",0,"Proposed + poco_ext",0,126
"3314",0,"Proposed + poco_ext",0,127
"3325",0,"Proposed + poco_ext",0,128
"3329",0,"Proposed + poco_ext",0,129
"3348",0,"Proposed + poco_ext",0,130
"3365",0,"Proposed + poco_ext",0,131
"3385",0,"Proposed + poco_ext",0,132
"3390",0,"Proposed + poco_ext",0,133
"3512",0,"Proposed + poco_ext",0,134
"3514",0,"Proposed + poco_ext",0,135
"3616",0,"Proposed + poco_ext",0,136
"3657",0,"Proposed + poco_ext",0,137
"3717",0,"Proposed + poco_ext",0,138
"3762",0,"Proposed + poco_ext",0,139
"3769",0,"Proposed + poco_ext",0,140
"3777",0,"Proposed + poco_ext",0,141
"3785",0,"Proposed + poco_ext",0,142
"3926",0,"Proposed + poco_ext",0,143
"3959",0,"Proposed + poco_ext",0,144
"3969",0,"Proposed + poco_ext",0,145
"3999",0,"Proposed + poco_ext",0,146
"4010",0,"Proposed + poco_ext",0,147
"4072",0,"Proposed + poco_ext",0,148
"4114",0,"Proposed + poco_ext",0,149
"4116",0,"Proposed + poco_ext",0,150
"4147",0,"Proposed + poco_ext",0,151
"4165",0,"Proposed + poco_ext",0,152
"4252",0,"Proposed + poco_ext",0,153
"4271",0,"Proposed + poco_ext",0,154
"4285",0,"Proposed + poco_ext",0,155
"4315",0,"Proposed + poco_ext",0,156
"4373",0,"Proposed + poco_ext",0,157
"4384",0,"Proposed + poco_ext",0,158
"4574",0,"Proposed + poco_ext",0,159
"4600",0,"Proposed + poco_ext",0,160
"4643",0,"Proposed + poco_ext",0,161
"4647",0,"Proposed + poco_ext",0,162
"4683",0,"Proposed + poco_ext",0,163
"4713",0,"Proposed + poco_ext",0,164
"4718",0,"Proposed + poco_ext",0,165
"4726",0,"Proposed + poco_ext",0,166
"4747",0,"Proposed + poco_ext",0,167
"4770",0,"Proposed + poco_ext",0,168
"4779",0,"Proposed + poco_ext",0,169
"4548",15.068831796196,"Existing Network",0,170
"4548",15.068831796196,"Planned Lines",0,170
"4548",15.068831796196,"Proposed Lines",0,170
"4548",15.068831796196,"Proposed + circle",0,170
"4548",15.068831796196,"Proposed + lions_gate",0,170
"4548",15.068831796196,"Proposed + poco_ext",0,170
"3501",132.429211471991,"Existing Network",0,171
"3501",134.583191657458,"Planned Lines",0,171
"3501",134.640110363819,"Proposed + poco_ext",0,171
"3501",134.640110363819,"Proposed Lines",0,171
"3501",134.640110363819,"Proposed + circle",0,171
"3501",134.640110363819,"Proposed + lions_gate",0,171
"2111",247.288520533774,"Existing Network",0,172
"2111",247.288520533774,"Planned Lines",0,172
"2111",247.288520533774,"Proposed Lines",0,172
"2111",247.288520533774,"Proposed + circle",0,172
"2111",247.288520533774,"Proposed + lions_gate",0,172
"2111",247.288520533774,"Proposed + poco_ext",0,172
"428",263.252226981487,"Proposed + poco_ext",0,173
"428",263.252226981487,"Existing Network",0,173
"428",263.252226981487,"Planned Lines",0,173
"428",263.252226981487,"Proposed Lines",0,173
"428",263.252226981487,"Proposed + circle",0,173
"428",263.252226981487,"Proposed + lions_gate",0,173
"412",264.730096912023,"Existing Network",0,174
"4516",264.730096912023,"Existing Network",0,175
"412",264.730096912023,"Planned Lines",0,174
"4516",264.730096912023,"Planned Lines",0,175
"412",264.730096912023,"Proposed Lines",0,174
"4516",264.730096912023,"Proposed Lines",0,175
"412",264.730096912023,"Proposed + circle",0,174
"4516",264.730096912023,"Proposed + circle",0,175
"412",264.730096912023,"Proposed + lions_gate",0,174
"4516",264.730096912023,"Proposed + lions_gate",0,175
"412",264.730096912023,"Proposed + poco_ext",0,174
"4516",264.730096912023,"Proposed + poco_ext",0,175
"846",269.924764201122,"Existing Network",0,176
"4637",269.924764201122,"Existing Network",0,177
"846",269.924764201122,"Planned Lines",0,176
"4637",269.924764201122,"Planned Lines",0,177
"846",269.924764201122,"Proposed Lines",0,176
"4637",269.924764201122,"Proposed Lines",0,177
"846",269.924764201122,"Proposed + poco_ext",0,176
"4637",269.924764201122,"Proposed + poco_ext",0,177
"3169",288.005913846956,"Proposed + poco_ext",0,178
"3169",288.005913846956,"Existing Network",0,178
"3169",288.005913846956,"Planned Lines",0,178
"3169",288.005913846956,"Proposed Lines",0,178
"3169",288.005913846956,"Proposed + circle",0,176
"3169",288.005913846956,"Proposed + lions_gate",0,176
"846",296.258851578355,"Proposed + circle",0,177
"4637",296.258851578355,"Proposed + circle",0,178
"846",301.242452746848,"Proposed + lions_gate",0,177
"4637",301.242452746848,"Proposed + lions_gate",0,178
"779",316.345244692967,"Proposed + poco_ext",0,179
"779",316.345244692967,"Existing Network",0,179
"779",316.345244692967,"Planned Lines",0,179
"779",316.345244692967,"Proposed Lines",0,179
"779",316.345244692967,"Proposed + circle",0,179
"779",316.345244692967,"Proposed + lions_gate",0,179
"3267",321.485557235797,"Existing Network",0,180
"3267",321.485557235797,"Planned Lines",0,180
"3267",321.485557235797,"Proposed Lines",0,180
"3267",321.485557235797,"Proposed + circle",0,180
"3267",321.485557235797,"Proposed + lions_gate",0,180
"3267",321.485557235797,"Proposed + poco_ext",0,180
"4337",321.512414901732,"Proposed + poco_ext",0,181
"4337",321.512414901732,"Existing Network",0,181
"4337",321.512414901732,"Planned Lines",0,181
"4337",321.512414901732,"Proposed Lines",0,181
"4337",321.512414901732,"Proposed + circle",0,181
"4337",321.512414901732,"Proposed + lions_gate",0,181
"3671",335.016816996938,"Proposed + poco_ext",0,182
"3671",335.016816996938,"Existing Network",0,182
"3671",335.016816996938,"Planned Lines",0,182
"3671",335.016816996938,"Proposed Lines",0,182
"3671",335.016816996938,"Proposed + circle",0,182
"3671",335.016816996938,"Proposed + lions_gate",0,182
"199",345.189732292926,"Proposed + poco_ext",0,183
"199",345.189732292926,"Existing Network",0,183
"199",345.189732292926,"Planned Lines",0,183
"199",345.189732292926,"Proposed Lines",0,183
"199",345.189732292926,"Proposed + circle",0,183
"199",345.189732292926,"Proposed + lions_gate",0,183
"2887",368.612074782747,"Existing Network",0,184
"4406",368.612074782747,"Existing Network",0,185
"4426",368.612074782747,"Existing Network",0,186
"2887",368.612074782747,"Planned Lines",0,184
"4406",368.612074782747,"Planned Lines",0,185
"4426",368.612074782747,"Planned Lines",0,186
"2887",368.612074782747,"Proposed Lines",0,184
"4406",368.612074782747,"Proposed Lines",0,185
"4426",368.612074782747,"Proposed Lines",0,186
"2887",368.612074782747,"Proposed + circle",0,184
"4406",368.612074782747,"Proposed + circle",0,185
"4426",368.612074782747,"Proposed + circle",0,186
"2887",368.612074782747,"Proposed + lions_gate",0,184
"4406",368.612074782747,"Proposed + lions_gate",0,185
"4426",368.612074782747,"Proposed + lions_gate",0,186
"2887",368.612074782747,"Proposed + poco_ext",0,184
"4406",368.612074782747,"Proposed + poco_ext",0,185
"4426",368.612074782747,"Proposed + poco_ext",0,186
"437",369.7336091915,"Existing Network",0,187
"3492",369.7336091915,"Existing Network",0,188
"1808",369.842251477493,"Existing Network",0,189
"1808",369.842251477493,"Planned Lines",0,187
"1808",369.842251477493,"Proposed Lines",0,187
"1808",369.842251477493,"Proposed + circle",0,187
"1808",369.842251477493,"Proposed + lions_gate",0,187
"1808",369.842251477493,"Proposed + poco_ext",0,187
"4007",372.909375777861,"Proposed + poco_ext",0,188
"4007",372.909375777861,"Existing Network",0,190
"4007",372.909375777861,"Planned Lines",0,188
"4007",372.909375777861,"Proposed Lines",0,188
"4007",372.909375777861,"Proposed + circle",0,188
"4007",372.909375777861,"Proposed + lions_gate",0,188
"437",374.679740557802,"Planned Lines",0,189
"3492",374.679740557802,"Planned Lines",0,190
"437",375.775466774634,"Proposed + poco_ext",0,189
"3492",375.775466774634,"Proposed + poco_ext",0,190
"437",375.775466774634,"Proposed Lines",0,189
"3492",375.775466774634,"Proposed Lines",0,190
"437",375.775466774634,"Proposed + circle",0,189
"3492",375.775466774634,"Proposed + circle",0,190
"437",375.775466774634,"Proposed + lions_gate",0,189
"3492",375.775466774634,"Proposed + lions_gate",0,190
"4348",378.113043807143,"Proposed + poco_ext",0,191
"4348",378.113043807143,"Existing Network",0,191
"4348",378.113043807143,"Planned Lines",0,191
"4348",378.113043807143,"Proposed Lines",0,191
"4348",378.113043807143,"Proposed + circle",0,191
"4348",378.113043807143,"Proposed + lions_gate",0,191
"3091",392.897680439895,"Existing Network",0,192
"3091",392.897680439895,"Planned Lines",0,192
"3091",392.897680439895,"Proposed Lines",0,192
"3091",392.897680439895,"Proposed + circle",0,192
"3091",392.897680439895,"Proposed + lions_gate",0,192
"3091",392.897680439895,"Proposed + poco_ext",0,192
"1441",399.796902856746,"Existing Network",0,193
"1441",399.796902856746,"Planned Lines",0,193
"1441",399.796902856746,"Proposed Lines",0,193
"1441",399.796902856746,"Proposed + circle",0,193
"1441",399.796902856746,"Proposed + lions_gate",0,193
"1441",399.796902856746,"Proposed + poco_ext",0,193
"2726",409.216030085571,"Existing Network",0,194
"2726",409.216030085571,"Planned Lines",0,194
"2726",409.216030085571,"Proposed Lines",0,194
"2726",409.216030085571,"Proposed + poco_ext",0,194
"2906",412.014627569681,"Proposed + poco_ext",0,195
"2906",412.014627569681,"Existing Network",0,195
"2906",412.014627569681,"Planned Lines",0,195
"2906",412.014627569681,"Proposed Lines",0,195
"2906",412.014627569681,"Proposed + circle",0,194
"2906",412.014627569681,"Proposed + lions_gate",0,194
"4326",414.812265120447,"Existing Network",0,196
"4326",414.812265120447,"Planned Lines",0,196
"4326",414.812265120447,"Proposed Lines",0,196
"4326",414.812265120447,"Proposed + circle",0,195
"4326",414.812265120447,"Proposed + lions_gate",0,195
"4326",414.812265120447,"Proposed + poco_ext",0,196
"717",415.247676807758,"Existing Network",0,197
"717",415.247676807758,"Planned Lines",0,197
"717",415.247676807758,"Proposed Lines",0,197
"717",415.247676807758,"Proposed + circle",0,196
"717",415.247676807758,"Proposed + lions_gate",0,196
"717",415.247676807758,"Proposed + poco_ext",0,197
"1176",415.82555399675,"Existing Network",0,198
"1176",415.82555399675,"Planned Lines",0,198
"1176",415.82555399675,"Proposed Lines",0,198
"1176",415.82555399675,"Proposed + circle",0,197
"1176",415.82555399675,"Proposed + lions_gate",0,197
"1176",415.82555399675,"Proposed + poco_ext",0,198
"1148",416.113349078212,"Proposed + poco_ext",0,199
"1148",416.113349078212,"Existing Network",0,199
"1148",416.113349078212,"Planned Lines",0,199
"1148",416.113349078212,"Proposed Lines",0,199
"1148",416.113349078212,"Proposed + circle",0,198
"1148",416.113349078212,"Proposed + lions_gate",0,198
"3600",417.114640192864,"Existing Network",0,200
"3600",417.114640192864,"Planned Lines",0,200
"3600",417.114640192864,"Proposed Lines",0,200
"3600",417.114640192864,"Proposed + circle",0,199
"3600",417.114640192864,"Proposed + lions_gate",0,199
"3600",417.114640192864,"Proposed + poco_ext",0,200
"319",419.785656743401,"Proposed + poco_ext",0,201
"319",419.785656743401,"Existing Network",0,201
"319",419.785656743401,"Planned Lines",0,201
"319",419.785656743401,"Proposed Lines",0,201
"319",419.785656743401,"Proposed + circle",0,200
"319",419.785656743401,"Proposed + lions_gate",0,200
"37",422.793707776786,"Existing Network",0,202
"37",422.793707776786,"Planned Lines",0,202
"37",422.793707776786,"Proposed Lines",0,202
