"id","opportunity","percentile","cutoff","accessibility"
"538","jobs",50,45,133742.839356312
"539","jobs",50,45,23991.0827396125
"540","jobs",50,45,184554.986590982
"541","jobs",50,45,176646.369644411
"542","jobs",50,45,168143.219706409
"543","jobs",50,45,92231.1567489446
"544","jobs",50,45,53332.9253664571
"545","jobs",50,45,63949.9354574898
"546","jobs",50,45,187190.065680656
"547","jobs",50,45,53982.8255220794
"548","jobs",50,45,42445.6097189627
"549","jobs",50,45,50786.556859825
"550","jobs",50,45,12276.2376016603
"551","jobs",50,45,141479.757816952
"552","jobs",50,45,92154.8197353288
"553","jobs",50,45,86320.2536254585
"554","jobs",50,45,23524.8068989429
"555","jobs",50,45,56607.2671099655
"556","jobs",50,45,157833.185296349
"557","jobs",50,45,179955.512098501
"558","jobs",50,45,35714.8027539878
"559","jobs",50,45,85626.9145231006
"560","jobs",50,45,58292.7514091453
"561","jobs",50,45,136719.208405373
"562","jobs",50,45,11727.1540046418
"563","jobs",50,45,26189.6851312054
"564","jobs",50,45,246118.09967378
"565","jobs",50,45,38263.3346784851
"566","jobs",50,45,1260.57354419442
"567","jobs",50,45,76396.2204403404
"568","jobs",50,45,24703.5291641867
"569","jobs",50,45,15902.6096031086
"570","jobs",50,45,15048.834701561
"571","jobs",50,45,37306.9752805407
"572","jobs",50,45,56863.7598718004
"573","jobs",50,45,29734.7733365423
"574","jobs",50,45,21229.6997583712
"575","jobs",50,45,235317.172225137
"576","jobs",50,45,32628.2433120844
"577","jobs",50,45,34683.702165517
"578","jobs",50,45,12883.7214826109
"579","jobs",50,45,203863.522786405
"580","jobs",50,45,15185.9128785324
"581","jobs",50,45,98258.8235121464
"582","jobs",50,45,1971.25056676652
"583","jobs",50,45,206176.396521503
"584","jobs",50,45,148095.752723216
"585","jobs",50,45,65828.1535093135
"586","jobs",50,45,249925.201177694
"587","jobs",50,45,991.352903762667
"588","jobs",50,45,55179.6235237772
"589","jobs",50,45,94792.3205031931
"590","jobs",50,45,266460.918018285
"591","jobs",50,45,218141.862221334
"592","jobs",50,45,906.088314578296
"593","jobs",50,45,0
"594","jobs",50,45,96682.3526651019
"595","jobs",50,45,210269.112368618
"596","jobs",50,45,31262.5845808958
"597","jobs",50,45,50315.3996465957
"598","jobs",50,45,4273.67196444543
"599","jobs",50,45,118559.367641257
"600","jobs",50,45,16246.3367423272
"601","jobs",50,45,29863.8725675101
"602","jobs",50,45,98226.0416433239
"603","jobs",50,45,205326.027588019
"604","jobs",50,45,20186.6574397065
"605","jobs",50,45,26335.1325972671
"606","jobs",50,45,95460.2332604691
"607","jobs",50,45,7494.73043900725
"608","jobs",50,45,175336.971230199
"609","jobs",50,45,18958.3128972199
"610","jobs",50,45,477.249064816806
"611","jobs",50,45,18356.5507168154
"612","jobs",50,45,22816.2337046877
"613","jobs",50,45,135288.72747379
"614","jobs",50,45,213084.861773791
"615","jobs",50,45,21757.4396378802
"616","jobs",50,45,107344.636928885
"617","jobs",50,45,26198.944379256
"618","jobs",50,45,8619.739175553
"619","jobs",50,45,267128.445750871
"620","jobs",50,45,83450.4328261836
"621","jobs",50,45,119835.759120474
"622","jobs",50,45,41260.1212038278
"623","jobs",50,45,14050.2148137387
"624","jobs",50,45,185438.047103262
"625","jobs",50,45,41751.4514738834
"626","jobs",50,45,44890.0933618883
"627","jobs",50,45,15512.9976485569
"628","jobs",50,45,26922.1127621818
"629","jobs",50,45,237439.798635559
"630","jobs",50,45,31628.4429196543
"631","jobs",50,45,60424.9938826262
"632","jobs",50,45,31685.3732281003
"633","jobs",50,45,210076.414471264
"634","jobs",50,45,79181.3373019061
"635","jobs",50,45,0
"636","jobs",50,45,186849.3774716
"637","jobs",50,45,42908.9854453178
"638","jobs",50,45,21377.498152678
"639","jobs",50,45,1224.88083803536
"640","jobs",50,45,18441.1206342118
"641","jobs",50,45,7925.7520047709
"642","jobs",50,45,217860.297042767
"643","jobs",50,45,186996.073122934
"644","jobs",50,45,50291.0038628972
"645","jobs",50,45,0
"646","jobs",50,45,22583.6877947077
"647","jobs",50,45,22727.2626439496
"648","jobs",50,45,975.034899079426
"649","jobs",50,45,35691.1709582844
"650","jobs",50,45,156038.213453123
"651","jobs",50,45,4004.32464535808
"652","jobs",50,45,24851.3046682605
"653","jobs",50,45,27960.0062800205
"654","jobs",50,45,15842.3257735155
"655","jobs",50,45,179159.038682519
"656","jobs",50,45,35169.1893495718
"657","jobs",50,45,18537.9862207568
"658","jobs",50,45,58397.8269099852
"659","jobs",50,45,6106.1704917877
"660","jobs",50,45,139393.08997816
"661","jobs",50,45,22947.3028639886
"662","jobs",50,45,187443.517993768
"663","jobs",50,45,213670.019410373
"664","jobs",50,45,45622.7890153796
"665","jobs",50,45,44240.8565067966
"666","jobs",50,45,187024.237530717
"667","jobs",50,45,5281.27278292316
"668","jobs",50,45,10116.7543374793
"669","jobs",50,45,60997.8661294803
"670","jobs",50,45,2914.89153045846
"671","jobs",50,45,18712.9223498604
"672","jobs",50,45,24371.33739629
"673","jobs",50,45,12960.4540312953
"674","jobs",50,45,121597.233585731
"675","jobs",50,45,0
"676","jobs",50,45,159559.250225453
"677","jobs",50,45,58713.1154044262
"678","jobs",50,45,136423.518706844
"679","jobs",50,45,14170.1828655865
"680","jobs",50,45,29650.2783046065
"681","jobs",50,45,56390.1690911144
"682","jobs",50,45,17500.5667455968
"683","jobs",50,45,119425.924428783
"684","jobs",50,45,13471.2142291279
"685","jobs",50,45,94297.4458293258
"686","jobs",50,45,1536.23059685311
"687","jobs",50,45,23968.1486229632
"688","jobs",50,45,213885.260331754
"689","jobs",50,45,39329.4085359227
"690","jobs",50,45,0
"691","jobs",50,45,25283.1459882307
"692","jobs",50,45,88209.4076816056
"693","jobs",50,45,26096.6227163631
"694","jobs",50,45,15570.7013240142
"695","jobs",50,45,29211.7559499654
"696","jobs",50,45,54709.6989848387
"697","jobs",50,45,28777.3028207438
"698","jobs",50,45,484.461451653228
"699","jobs",50,45,181628.876687227
"700","jobs",50,45,5556.37215757269
"701","jobs",50,45,85301.9389564458
"702","jobs",50,45,21409.6087285351
"703","jobs",50,45,19446.7013911624
"704","jobs",50,45,151633.437305477
"705","jobs",50,45,58664.737890819
"706","jobs",50,45,123212.53180714
"707","jobs",50,45,35784.686824516
"708","jobs",50,45,28775.595871879
"709","jobs",50,45,149921.19645213
"710","jobs",50,45,25495.0111175548
"711","jobs",50,45,19673.1616319412
"712","jobs",50,45,9119.19441816783
"713","jobs",50,45,4532.03360631994
"714","jobs",50,45,12846.9121172361
"715","jobs",50,45,82489.1689499601
"716","jobs",50,45,24367.4818647473
"717","jobs",50,45,415.247676807758
"718","jobs",50,45,78968.4078114903
"719","jobs",50,45,8050.02328303431
"720","jobs",50,45,63310.5108800288
"721","jobs",50,45,13335.5685451614
"722","jobs",50,45,225918.628242102
"723","jobs",50,45,227736.708714731
"724","jobs",50,45,29496.4063720405
"725","jobs",50,45,117601.677935194
"726","jobs",50,45,1737.23757682526
"727","jobs",50,45,40993.5532941229
"728","jobs",50,45,8039.26951615192
"729","jobs",50,45,255036.679029427
"730","jobs",50,45,262593.801876501
"731","jobs",50,45,56235.634332374
"732","jobs",50,45,32035.1160304069
"733","jobs",50,45,105923.547263535
"734","jobs",50,45,117340.510557485
"735","jobs",50,45,154980.214983261
"736","jobs",50,45,92812.1445271406
"737","jobs",50,45,230362.325102686
"738","jobs",50,45,32785.9051415815
"739","jobs",50,45,7165.24422823924
"740","jobs",50,45,26319.9250228395
"741","jobs",50,45,458.440301604336
"742","jobs",50,45,239778.970587025
"743","jobs",50,45,38579.2088930604
"744","jobs",50,45,76517.4008888969
"745","jobs",50,45,4038.71892013692
"746","jobs",50,45,1822.91475305266
"747","jobs",50,45,87992.6007775314
"748","jobs",50,45,21866.6288771724
"749","jobs",50,45,206819.901377119
"750","jobs",50,45,0
"751","jobs",50,45,26415.2013090935
"752","jobs",50,45,49919.9942869888
"753","jobs",50,45,216302.112386019
"754","jobs",50,45,238956.83405118
"755","jobs",50,45,0
"756","jobs",50,45,4531.16090764779
"757","jobs",50,45,41898.273263729
"758","jobs",50,45,86580.814628988
